YTID,start_seconds,end_seconds,positive_labels
rUNRLzivg6U,70.0,80.0,"/m/07yv9,/t/dd00129"
rUSYk9o7dEI,0.0,10.0,/t/dd00129
rUcCHAQN62s,230.0,240.0,"/m/03v3yw,/m/07r04,/m/07yv9,/t/dd00129,/t/dd00130"
rV3aSuwYU1o,150.0,160.0,"/m/07yv9,/m/0k4j,/t/dd00129"
rVKAUDdWFPI,150.0,160.0,"/m/04rlf,/m/06w87,/t/dd00129"
rVrnrzDEBew,30.0,40.0,/t/dd00129
rW4XBXG4JAk,0.0,10.0,"/m/019jd,/m/07q2z82,/m/07yv9,/t/dd00129"
rWJGXQoKvDQ,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
rWlnZbMla0Q,0.0,10.0,/t/dd00129
rWnUgWl8QSk,20.0,30.0,"/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
rX8kBI7ZihA,300.0,310.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
rXMewuftEWE,30.0,40.0,"/m/04rlf,/m/07r04,/m/07yv9,/t/dd00129"
rX_nC5Cz9XU,60.0,70.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00048,/t/dd00129"
rY5CYg43nfo,50.0,60.0,"/m/04_sv,/m/07yv9,/t/dd00129"
rYT7ovqp_TU,20.0,30.0,"/m/0jb2l,/m/0jbk,/m/0ngt1,/t/dd00129"
rYcfp9IUqmU,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00129"
rZ4y0A4c_2Q,0.0,10.0,"/m/028v0c,/t/dd00129"
rZtngdeupGg,170.0,180.0,/t/dd00129
r_AI4ke5Ig0,30.0,40.0,"/m/07jdr,/m/07yv9,/t/dd00129"
r_a0t8kjQgc,30.0,40.0,/t/dd00129
r_rGVw0iCV0,0.0,10.0,/t/dd00129
ra24C2ClTFI,130.0,140.0,"/m/04rlf,/t/dd00129"
ra837dLmQwQ,590.0,600.0,"/m/04rlf,/t/dd00129"
raDTEIVVdQs,120.0,130.0,"/m/026t6,/m/04rlf,/t/dd00129"
raSauEeWL_o,10.0,20.0,/t/dd00129
ra_Nd_vcN4U,90.0,100.0,"/m/0jbk,/t/dd00129"
rae_lFiSNi4,60.0,70.0,"/m/068hy,/m/0bt9lr,/t/dd00129"
rcn6EuZtzmA,180.0,190.0,"/m/07yv9,/t/dd00129"
rdAsXoEZAfk,0.0,7.0,"/m/07r04,/m/07yv9,/t/dd00129"
rdVoG5v4uMM,300.0,310.0,"/m/04cvmfc,/t/dd00129"
rd_JK62XpB0,30.0,40.0,"/m/078jl,/m/0jbk,/t/dd00129"
re7fS9xmgEs,560.0,570.0,/t/dd00129
reLC7K34UDs,40.0,50.0,/t/dd00129
reejLuXlnsk,0.0,10.0,"/m/01b_21,/m/0jbk,/t/dd00129"
rfCmlWrEIoc,380.0,390.0,"/m/018vs,/m/04rlf,/t/dd00129"
rfShQaSBHL4,240.0,250.0,/t/dd00129
rg7wdxBTRuo,120.0,130.0,"/m/07yv9,/t/dd00129"
rgDogeWDQ90,0.0,10.0,"/m/04rlf,/t/dd00129"
rgU-IyaxOEk,410.0,420.0,"/m/04rlf,/t/dd00129"
rgXnrWivfhM,40.0,50.0,"/m/01jwx6,/m/07yv9,/t/dd00129"
rhrNqhaH6jc,30.0,40.0,"/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk,/t/dd00129"
riX5rkPCPU0,110.0,120.0,/t/dd00129
rjLzWrW7Ynk,220.0,230.0,"/m/04rlf,/m/09b5t,/t/dd00129"
rjNjII5mwJ0,70.0,80.0,"/m/07yv9,/m/0k4j,/t/dd00129"
rjZNtMmr5jY,170.0,180.0,"/m/01g50p,/m/0284vy3,/m/07jdr,/t/dd00129"
rjZOvNp-zGc,60.0,70.0,"/m/0cdnk,/m/0jbk,/t/dd00129"
rk_gVzG94gk,50.0,60.0,"/m/0jbk,/t/dd00129"
rkgYoVkcB-w,260.0,270.0,/t/dd00129
rklYXLB8DQ4,20.0,30.0,/t/dd00129
rklc0n-_Yes,0.0,10.0,"/m/07yv9,/t/dd00129"
rlDNcJERz0I,30.0,40.0,"/m/07yv9,/t/dd00129"
rleuO2Z9g7E,10.0,20.0,"/m/04_sv,/m/07yv9,/t/dd00129"
rmHkYmbLjXY,60.0,70.0,"/m/0jbk,/t/dd00129"
rmOHEBQv7dA,30.0,40.0,/t/dd00129
rnDog4Pbvpo,20.0,30.0,"/m/04rlf,/m/07yv9,/t/dd00128,/t/dd00129"
rndksYJdwiQ,210.0,220.0,"/m/025rv6n,/m/04rlf,/t/dd00129"
rnshHEFWq14,20.0,30.0,"/m/028v0c,/t/dd00129"
roOcJc80Rfk,400.0,410.0,"/m/05kq4,/t/dd00129"
roaMAsSTX9Y,0.0,10.0,/t/dd00129
roe_FjEFMBY,30.0,40.0,"/m/0jbk,/t/dd00129"
royX36ttkAg,80.0,90.0,"/m/07yv9,/t/dd00129"
rpYF59Iqc_c,18.0,28.0,/t/dd00129
rptY2B7gIvs,120.0,130.0,"/m/0cj0r,/t/dd00129"
rqkNh-XM9ME,20.0,30.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
rqxmtLoWg8I,30.0,40.0,/t/dd00129
rr2DAlBMHUw,80.0,90.0,/t/dd00129
rrRzm6h4W4s,180.0,190.0,"/m/09ct_,/t/dd00129"
rrXQVg4LdFI,200.0,210.0,"/m/04_sv,/m/07yv9,/t/dd00129"
rrujQ1hwPQs,480.0,490.0,/t/dd00129
rsBEgFAbaQU,80.0,90.0,"/m/04rlf,/t/dd00129"
rsSX0ElE6XE,20.0,30.0,"/m/07r04,/m/07yv9,/t/dd00066,/t/dd00129"
rtMJ8FV96TQ,190.0,200.0,"/m/07yv9,/t/dd00129"
rtSj8pcB_iQ,210.0,220.0,"/m/04rlf,/m/0jbk,/t/dd00129"
rtXaphs1yOU,320.0,330.0,"/m/04rlf,/t/dd00129"
rtdkZX6In3E,120.0,130.0,"/m/06_fw,/t/dd00129"
rte1DSHAtRs,250.0,260.0,"/m/04rlf,/t/dd00129"
rtkKHXEi1Cc,60.0,70.0,/t/dd00129
rvISSPDnHmY,100.0,110.0,/t/dd00129
rvRh7LOL8V4,10.0,20.0,/t/dd00129
rvmN8Xvdio8,0.0,10.0,"/m/04_sv,/m/07yv9,/t/dd00129"
rvrmyRAyBkM,70.0,80.0,"/m/012f08,/m/07yv9,/t/dd00129"
rw4iJv5oqPg,30.0,40.0,/t/dd00129
rxnluXNqYe8,200.0,210.0,"/m/04rlf,/t/dd00129"
rxv5g2wfIus,40.0,50.0,"/m/019jd,/m/07yv9,/t/dd00129"
rxvxQEtt2zo,220.0,230.0,"/m/07yv9,/m/09ct_,/m/0k5j,/t/dd00129"
ry9Bi38ZLDE,580.0,590.0,"/m/07r04,/m/07yv9,/t/dd00129"
ryho6gZ_9Mk,30.0,40.0,"/m/06q74,/m/07yv9,/t/dd00129"
rypQbiymZf8,30.0,40.0,"/m/0jbk,/t/dd00129"
rz9cYd8QiN4,170.0,180.0,/t/dd00129
rzSge_mHlos,150.0,160.0,"/m/04rlf,/t/dd00129"
rzeT4jzoWyk,60.0,70.0,"/m/04rlf,/t/dd00129"
s-C-f2HnJ6I,30.0,40.0,"/m/07yv9,/t/dd00129"
s-LGnxSi5kY,90.0,100.0,"/m/0bt9lr,/m/0jbk,/t/dd00129"
s-THjpthqlo,230.0,240.0,"/m/07r04,/m/07yv9,/t/dd00129"
s11QAknGsl0,24.0,34.0,"/m/04rlf,/t/dd00129"
s1gsq0G75XA,15.0,25.0,"/m/0j6m2,/t/dd00129"
s1jWifYRqh4,50.0,60.0,"/m/07yv9,/t/dd00129"
s21Qf0Cm9mE,30.0,40.0,"/m/04rlf,/m/05148p4,/t/dd00129"
s3adq3e_9is,90.0,100.0,"/m/0jbk,/t/dd00129"
s3cZtsRkGt0,100.0,110.0,"/m/07yv9,/t/dd00129"
s3lPO3iz3kk,60.0,70.0,"/m/04_sv,/m/04rlf,/m/07yv9,/t/dd00129"
s3nGSNnPvhI,140.0,150.0,"/m/07yv9,/m/0k4j,/t/dd00129"
s44P_ig-8dY,580.0,590.0,"/m/030rvx,/m/04rlf,/t/dd00129"
s4UrBCnT5jo,30.0,40.0,"/m/04rlf,/m/07yv9,/t/dd00129"
s4_PSPUEsHk,60.0,70.0,"/m/0jbk,/t/dd00129"
s4nPTFCSxz0,190.0,200.0,"/m/07rknqz,/m/07yv9,/m/0k4j,/t/dd00129"
s4ownuQNXyU,0.0,10.0,/t/dd00129
s5XUgGWV34g,0.0,10.0,/t/dd00129
s5s5eLBtIrM,30.0,40.0,"/m/034srq,/m/05kq4,/t/dd00129"
s6DtnTdR2zI,190.0,200.0,"/m/07yv9,/t/dd00129"
s6WKwSJegBw,430.0,440.0,"/m/04rlf,/t/dd00129"
s6qJUiqz5N8,30.0,40.0,/t/dd00129
s6wtYVuHdYg,0.0,10.0,"/m/07yv9,/m/09ct_,/t/dd00129"
s6yrHk791nQ,10.0,20.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
s7AFWNtRn3w,360.0,370.0,"/m/04_sv,/m/07yv9,/t/dd00129"
s7P1TtL2iEM,90.0,100.0,/t/dd00129
s87otUa1epM,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00129"
s8OlgItFaAk,80.0,90.0,/t/dd00129
s8dptVkj3jc,70.0,80.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00129"
s8mtmLnaVbs,50.0,60.0,/t/dd00129
s9BR0Rh00_M,10.0,20.0,"/m/07yv9,/t/dd00129"
s9J8KpAE584,110.0,120.0,"/m/07jdr,/m/07yv9,/t/dd00129"
s9V5rEMBA-8,0.0,10.0,/t/dd00129
s9ezrc0tN4U,0.0,10.0,"/m/028v0c,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
s9sbPkAALxw,110.0,120.0,"/m/0dbvp,/m/0jbk,/t/dd00129"
sAUaeSC7PhQ,20.0,30.0,/t/dd00129
sBP7ztdYu70,80.0,90.0,"/m/04_sv,/m/07yv9,/t/dd00129"
sCXlU-_pR7o,20.0,30.0,"/m/04rlf,/t/dd00129"
sCbAi3vqrco,20.0,30.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sCqYuBIFE5I,10.0,20.0,"/m/04rlf,/t/dd00129"
sCwM5fGLm7A,170.0,180.0,"/m/04rlf,/t/dd00129"
sDFYiv0CA5Y,70.0,80.0,/t/dd00129
sDq7aFpV76E,150.0,160.0,"/m/04rlf,/t/dd00129"
sE7LfM55ynk,30.0,40.0,/t/dd00129
sEpXj5HQ2ck,0.0,10.0,"/m/05tny_,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/t/dd00129"
sF71M0AUG9o,60.0,70.0,"/m/05kq4,/t/dd00129"
sFW5vTDJuFE,0.0,10.0,/t/dd00129
sFdEiFespQU,100.0,110.0,/t/dd00129
sFfSFZg-6KU,40.0,50.0,/t/dd00129
sG6ZMFgP9EY,60.0,70.0,"/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
sGbhycTuuQc,140.0,150.0,"/m/07yv9,/t/dd00129"
sGhqKdjpX9E,500.0,510.0,"/m/04rlf,/t/dd00129"
sGiZPQ1dSVk,440.0,450.0,/t/dd00129
sHWZdXNrvQs,20.0,30.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00129"
sHrCoF-X8EE,200.0,210.0,"/m/07yv9,/t/dd00129"
sIPx8m_Hy-Q,60.0,70.0,/t/dd00129
sIaS3CYEprg,90.0,100.0,"/m/0cj0r,/t/dd00129"
sIbkNVnIdqo,50.0,60.0,"/m/04rlf,/t/dd00129"
sIe7eiE8Cdw,30.0,40.0,"/m/028v0c,/m/0jbk,/t/dd00129"
sJWlQ9vwAMo,170.0,180.0,"/m/07yv9,/t/dd00129"
sJXWFC6Ya-s,80.0,90.0,"/m/01yg9g,/t/dd00129"
sJnK-cFa2b4,60.0,70.0,"/m/04rlf,/t/dd00129"
sKSYq7CoLBc,0.0,10.0,"/m/04rlf,/t/dd00129"
sKTZvFef-WA,240.0,250.0,"/t/dd00112,/t/dd00129"
sKrPtP3V6sc,80.0,90.0,"/m/07yv9,/m/09ct_,/m/0k5j,/t/dd00129"
sLK1tUnoJwI,30.0,40.0,"/m/0jbk,/t/dd00129"
sLPX4tZljC0,20.0,30.0,"/m/07p6mqd,/t/dd00129"
sLX4fDb6kbw,500.0,510.0,"/m/02mk9,/m/07r04,/m/07yv9,/t/dd00129"
sLmaGdpUqzs,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
sLtWf9MDV0Y,210.0,220.0,"/m/07r04,/m/07yv9,/t/dd00129"
sMkRSkcwDVI,250.0,260.0,/t/dd00129
sMqpUuAqLso,120.0,130.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sNJWSoX5jO8,110.0,120.0,"/m/07phhsh,/m/07yv9,/m/0k4j,/t/dd00129"
sNW6ZVlDfCk,90.0,100.0,"/m/01d380,/t/dd00129"
sNuG_uMQh00,30.0,40.0,"/m/0342h,/m/04rlf,/m/07xzm,/t/dd00129"
sOHJRsCU5Zw,0.0,10.0,/t/dd00129
sOXvlopcsmU,70.0,80.0,"/m/0199g,/m/07yv9,/t/dd00129"
sOisfqKmCvw,520.0,530.0,"/m/01bjv,/m/07yv9,/t/dd00129"
sOm304lQ3PU,30.0,40.0,"/m/04rlf,/t/dd00129"
sOpR-BHTUXQ,20.0,30.0,"/m/02l6bg,/m/07yv9,/t/dd00129"
sOtpvMlQ2EQ,10.0,20.0,"/m/028v0c,/m/0j6m2,/t/dd00129"
sPBPdrft44M,190.0,200.0,"/m/04rlf,/t/dd00129"
sPC350rmATU,60.0,70.0,/t/dd00129
sPeKC3QZLaM,220.0,230.0,"/m/028v0c,/t/dd00129"
sQJLKEPuR-Y,170.0,180.0,"/m/04rlf,/t/dd00129"
sQvETE_8cUw,30.0,40.0,"/m/07pzfmf,/m/07r04,/m/07yv9,/t/dd00129"
sRM8yAHFghQ,80.0,90.0,"/m/028v0c,/t/dd00129"
sRY9dVNvHtI,200.0,210.0,"/m/07r04,/t/dd00129"
sRZYQqz8JKM,40.0,50.0,"/m/03m9d0z,/t/dd00129"
sTNzPsu6NG0,90.0,100.0,"/m/04229,/m/07yv9,/m/0cmf2,/t/dd00129"
sTXKA93BJrA,30.0,40.0,/t/dd00129
sTou-7-J3To,20.0,30.0,/t/dd00129
sU32TtiCWU4,120.0,130.0,"/m/04rlf,/t/dd00129"
sUon-AZD7lw,490.0,500.0,/t/dd00129
sUzbszxjDfQ,10.0,20.0,/t/dd00129
sW41Cbfa1xY,90.0,100.0,"/m/07yv9,/t/dd00092,/t/dd00129"
sW73GC93t9k,130.0,140.0,/t/dd00129
sW7oSpxXv_c,10.0,20.0,/t/dd00129
sWzaxrF4pOc,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sXT4QaNQQTk,30.0,40.0,"/m/04rlf,/t/dd00125,/t/dd00129"
sX_aOKh-WFA,130.0,140.0,"/m/04_sv,/m/07yv9,/t/dd00129"
sXhmJL32Y-c,470.0,480.0,/t/dd00129
sXyX1nckb5c,480.0,490.0,/t/dd00129
sY7oSA4ONjg,40.0,50.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
sYWUka7KXAM,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sZ-Nq037hsQ,70.0,80.0,"/m/07yv9,/t/dd00129"
sZOm4YQkeW8,30.0,40.0,"/m/04rlf,/t/dd00129"
sZ_oFdBJYUo,30.0,40.0,"/m/0jbk,/t/dd00129"
sZaIfHhiidk,30.0,40.0,"/m/06h7j,/t/dd00129"
sZvwOuuPGP0,50.0,60.0,"/m/07r04,/m/07yv9,/t/dd00129"
s__3nsE89vU,150.0,160.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
s_eV91H0TTk,0.0,10.0,/t/dd00129
saIyDgOrdFw,18.0,28.0,"/m/028v0c,/t/dd00129"
saSOOr8T4-I,0.0,10.0,/t/dd00129
sagjUqkTMBI,30.0,40.0,/t/dd00129
sawjJS8g_x4,40.0,50.0,/t/dd00129
sbI7s06q59M,0.0,10.0,"/m/028v0c,/m/03kmc9,/t/dd00129"
sbN3y59-r_c,160.0,170.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sc7EdBGB_II,80.0,90.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
sciuOTqXdb0,0.0,10.0,"/m/028v0c,/m/04rlf,/t/dd00129"
scqlsquUGdc,200.0,210.0,"/m/07yv9,/t/dd00129"
sdMBD1GkW8U,230.0,240.0,/t/dd00129
sdxnbWu5TGs,30.0,40.0,"/m/04rlf,/t/dd00129"
se8uTkF0DG8,260.0,270.0,"/m/07k1x,/t/dd00129"
seQ2c8yEG8U,20.0,30.0,/t/dd00129
sed9vK4_S-k,310.0,320.0,/t/dd00129
sefP5Loa9oY,120.0,130.0,"/m/04rlf,/t/dd00129"
sfWbPYausIA,30.0,40.0,"/t/dd00128,/t/dd00129"
sfdN4WBjVzM,210.0,220.0,"/m/0k5j,/t/dd00129"
sgQ3MHxUT8U,70.0,80.0,/t/dd00129
sgc0S-JEja4,30.0,40.0,"/m/04rlf,/m/07xzm,/t/dd00129"
sgf-XCT3NKk,0.0,10.0,"/m/028v0c,/m/0cmf2,/m/0k5j,/t/dd00129"
sh3oGcXZT2I,10.0,20.0,/t/dd00129
shTWNGrS2Lg,80.0,90.0,"/m/04rlf,/t/dd00129"
shsDE4L2vJA,50.0,60.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
shy09R5wdKw,30.0,40.0,/t/dd00129
siWV-9iulHI,30.0,40.0,"/m/04fq5q,/t/dd00129"
siadxkoOtck,200.0,210.0,"/m/04rlf,/t/dd00129"
sijgAiHkRFI,290.0,300.0,/t/dd00129
silNPBqF-DI,280.0,290.0,/t/dd00129
sit-BTlsKHg,0.0,10.0,"/m/04_sv,/m/07yv9,/t/dd00129"
sjHXETaQ_c4,60.0,70.0,"/m/0jbk,/t/dd00129"
sjLlGzz8hmA,10.0,20.0,"/m/07yv9,/t/dd00129"
sjvBTeg7joM,140.0,150.0,"/m/04rlf,/t/dd00129"
skWWsbND-YE,170.0,180.0,"/m/04rlf,/t/dd00129"
skXuFTVD31o,30.0,40.0,"/m/078jl,/t/dd00129"
skhWuHJz0GI,50.0,60.0,"/m/06wzb,/t/dd00129"
sl0dUfTg_20,20.0,30.0,"/g/122z_qxw,/m/0g6b5,/t/dd00129"
sl5eXhhR14Q,26.0,36.0,"/m/078jl,/m/0jbk,/t/dd00129"
slLkNMyRZZE,20.0,30.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
sldyW_w7lAY,10.0,20.0,"/m/012f08,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
slvUwukMJL4,10.0,20.0,/t/dd00129
sn5wTm6sOrI,0.0,10.0,"/m/04rlf,/t/dd00129"
snJuqTv2Nls,0.0,10.0,"/m/04rlf,/m/0l14j_,/t/dd00129"
snRVNkrFoP0,90.0,100.0,"/m/07yv9,/t/dd00129"
snZJtFS7_2c,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
snaATkeWXjY,160.0,170.0,"/m/07yv9,/m/0ltv,/t/dd00129"
snzsM35OdQw,60.0,70.0,/t/dd00129
soLsTNuuMt0,60.0,70.0,"/m/06_y0by,/t/dd00129"
soZhlIkKruk,230.0,240.0,/t/dd00129
sobq3xSaY2M,50.0,60.0,"/m/07yv9,/m/0k5j,/t/dd00129"
sp4dBbEBfeA,170.0,180.0,"/m/012f08,/m/07yv9,/m/0k4j,/t/dd00129"
spQ2eWcrWyo,40.0,50.0,/t/dd00129
sq5T8IarIJM,540.0,550.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
sqL7xmzXYKw,40.0,50.0,"/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
sqSFGVL6XhA,120.0,130.0,"/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
srAR-X0EfFk,40.0,50.0,"/m/03kmc9,/m/0dgbq,/t/dd00129"
srshVeAaias,120.0,130.0,"/m/07q2z82,/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129,/t/dd00134"
ss3aBSh_SdI,10.0,20.0,"/m/07yv9,/m/0k4j,/t/dd00129"
ss3zkxa41sY,0.0,10.0,/t/dd00129
ssUMFvKYoyY,50.0,60.0,/t/dd00129
ssyrJ9y7WQM,30.0,40.0,/t/dd00129
stOs68tihzw,30.0,40.0,"/m/03fwl,/m/068hy,/m/0jbk,/t/dd00129"
stlSPbicBnY,260.0,270.0,"/m/07yv9,/t/dd00129"
suT11dESZQs,220.0,230.0,/t/dd00129
suZtb9pl7zw,240.0,250.0,"/m/028v0c,/t/dd00129"
su_h_f3Ec48,170.0,180.0,"/m/01j4z9,/t/dd00129"
sukXZ8bVWHY,510.0,520.0,"/m/019jd,/m/07yv9,/t/dd00129"
suynCrBDZt4,490.0,500.0,"/m/028v0c,/t/dd00129"
sv1mMVLQI3Q,560.0,570.0,"/m/04rlf,/t/dd00129"
svazN-0zbUo,150.0,160.0,"/t/dd00127,/t/dd00129"
sw2i3ZoJjmA,30.0,40.0,"/m/0_1c,/t/dd00129"
swDWVqyOByA,70.0,80.0,"/m/019jd,/m/07yv9,/t/dd00129"
swW7arY4SN0,70.0,80.0,"/m/04_sv,/m/07yv9,/t/dd00129"
swkmuMdaYMM,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00129"
sxOFCCJSHSQ,0.0,10.0,"/m/04rlf,/t/dd00129"
sxOklNBA8Wo,0.0,10.0,"/m/07yv9,/t/dd00129"
sxgfyQyxoOA,340.0,350.0,"/m/04rlf,/m/07yv9,/t/dd00129"
sxpAXIshjYU,150.0,160.0,"/m/07yv9,/t/dd00129"
sxtTSeSg6lk,140.0,150.0,/t/dd00129
sy90FZUMBbo,30.0,40.0,"/m/01yg9g,/m/07yv9,/t/dd00129"
sz-6W02L0Rg,20.0,30.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
szCF_QcZNN4,60.0,70.0,"/m/09t49,/t/dd00129"
szECZwCH0P8,540.0,550.0,/t/dd00129
szalP0t6ZNc,50.0,60.0,/t/dd00129
szfHcx5yMr8,370.0,380.0,/t/dd00129
szmdbQ4lAyI,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
t-5sqgkheL8,160.0,170.0,"/m/068hy,/m/0jbk,/t/dd00129"
t-JPjTLUAQw,190.0,200.0,"/m/04rlf,/t/dd00129"
t-NM-lKNRXc,210.0,220.0,"/m/02mk9,/m/07yv9,/t/dd00129"
t-fHuVkUAJw,50.0,60.0,/t/dd00129
t-oPwMoID_s,230.0,240.0,"/m/09ct_,/t/dd00129"
t-tAEyDd_4c,110.0,120.0,"/m/01280g,/m/0cdnk,/m/0jbk,/t/dd00129"
t0KPCPJ7AOA,30.0,40.0,"/m/04rlf,/t/dd00129"
t0LrbzNqC_o,80.0,90.0,"/m/04_sv,/m/07yv9,/t/dd00129"
t0pwf95Itbw,50.0,60.0,"/m/07yv9,/t/dd00129"
t1ElhEalqlA,10.0,20.0,"/m/068hy,/m/0bt9lr,/t/dd00129"
t1w8LiFZmXk,6.0,16.0,/t/dd00129
t210M64mp0I,30.0,40.0,"/m/04rlf,/t/dd00129"
t23CLNx8Iqw,10.0,20.0,"/m/0jbk,/t/dd00129"
t26rLbcK1CM,30.0,40.0,/t/dd00129
t2pdTHakWJo,400.0,410.0,/t/dd00129
t3LkePvQsyg,250.0,260.0,/t/dd00129
t3aAzAtWSXc,120.0,130.0,"/m/04rlf,/m/05fw6t,/t/dd00129"
t3sAnz8t5K4,70.0,80.0,"/m/0k5j,/t/dd00129"
t40jvZbi6RM,80.0,90.0,"/m/07qnq_y,/m/07yv9,/t/dd00129"
t48_gwsP4_4,0.0,10.0,/t/dd00129
t48uJppYu4Y,400.0,410.0,"/m/04rlf,/t/dd00129"
t4DWK1TmrsY,330.0,340.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
t4hOxVxERIU,0.0,10.0,"/m/01j3sz,/m/0jbk,/t/dd00129"
t5icKn0ulFA,180.0,190.0,"/m/04rlf,/t/dd00127,/t/dd00129"
t5m5UEJAXhc,20.0,30.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
t5w7miLgZm4,120.0,130.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
t6BEhX7LwyU,410.0,420.0,"/m/07yv9,/m/0k4j,/t/dd00129"
t6YGD5qvUpI,450.0,460.0,/t/dd00129
t768EpDl8E8,20.0,30.0,"/m/04rlf,/t/dd00129"
t7pfnTWWV1o,30.0,40.0,"/m/09ld4,/m/0jbk,/t/dd00129"
t80IZiXZosE,100.0,110.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
t8HBGRZ3kMA,530.0,540.0,"/m/07yv9,/t/dd00129"
t8J-tnK4kDw,380.0,390.0,"/m/04rlf,/t/dd00129"
t8Mz4d65r-U,30.0,40.0,/t/dd00129
t8NfLayIrUE,30.0,40.0,"/m/028v0c,/t/dd00129"
t9DNm4gcXbY,30.0,40.0,"/m/0k4j,/t/dd00129"
t9TAOEeqc94,190.0,200.0,"/m/07yv9,/m/0k4j,/t/dd00129"
t9wynDJlgsE,20.0,30.0,/t/dd00129
tA6M3B6-Ijg,210.0,220.0,"/m/07r04,/m/07yv9,/t/dd00129"
tAZoc__r5kQ,200.0,210.0,"/m/04rlf,/t/dd00129"
tB47xeltJS8,190.0,200.0,/t/dd00129
tB51DJ1MuvI,50.0,60.0,"/m/04rlf,/t/dd00129"
tB6xMzshCbc,410.0,420.0,"/m/07yv9,/t/dd00129"
tBHO8HwH5MQ,110.0,120.0,"/m/04rlf,/t/dd00129"
tBkrsf-Qjn4,10.0,20.0,/t/dd00129
tCZw8CesFk4,30.0,40.0,"/m/07jdr,/m/07yv9,/m/0912c9,/t/dd00129"
tCe0oiRYA2o,0.0,10.0,"/m/07yv9,/t/dd00129"
tDF-Ubb0_4k,30.0,40.0,/t/dd00129
tDGTzkOW5so,160.0,170.0,/t/dd00129
tDJvm8HPHXk,450.0,460.0,"/m/07yv9,/t/dd00129"
tDLAidfZzcg,550.0,560.0,"/m/028v0c,/m/073cg4,/t/dd00129"
tDRCX_bVM6c,0.0,10.0,/t/dd00129
tDVLiB_jsro,30.0,40.0,/t/dd00129
tDxNzY1Pd5w,40.0,50.0,"/m/07yv9,/t/dd00129"
tEFx-fFZyII,340.0,350.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
tEGtu5moOSc,160.0,170.0,"/m/04_sv,/m/07yv9,/t/dd00129"
tEKCYyQVG7k,10.0,20.0,"/m/04_sv,/m/07yv9,/t/dd00129"
tELJO1BMSYY,170.0,180.0,/t/dd00129
tERgMGOBxts,0.0,10.0,/t/dd00129
tEmvrgnyKfE,80.0,90.0,/t/dd00129
tEq17jSYGZU,210.0,220.0,"/m/015lz1,/m/04rlf,/t/dd00129"
tEt_FisglW0,70.0,80.0,"/m/07yv9,/t/dd00129"
tF-j7SjGE6c,0.0,10.0,"/m/0jbk,/t/dd00129"
tF0AxRXd7G8,140.0,150.0,/t/dd00129
tF7lujDGL84,90.0,100.0,"/m/07yv9,/m/0k4j,/t/dd00129"
